entry_time,exit_time,seg,tf,dir,level,entry,sl,tp,exit,reason,pnl,pnl_net,mtr,sld,wait_h,trend_h4
2026-03-24 20:24:08.245507188,2026-03-24 23:36:41.841354651,GCJ6,M15,1,4443.2,4443.7,4403.8,4523.5,4523.5,tp,79.8,79.65,26.6,39.9,7.1523,-1.0
2026-03-24 20:24:19.491962807,2026-03-25 00:05:05.810247799,GCJ6,M15,1,4450.5,4453.0,4399.7,4557.2,4557.2,tp,104.2,104.05,35.0,52.5,18.9054,-1.0
2026-03-24 23:36:10.272578609,2026-03-25 01:31:48.659710143,GCJ6,H1,1,4516.5,4517.0,4485.575,4579.55,4579.55,tp,62.55,62.4,62.65,31.325,23.6029,-1.0
2026-03-24 23:36:10.272578609,2026-03-26 05:54:40.074028635,GCJ6,M15,1,4516.5,4517.0,4457.075,4636.85,4456.3,sl,-60.7,-60.85,39.95,59.925,31.1029,-1.0
2026-03-25 09:48:14.696111745,2026-03-25 09:59:12.704419724,GCJ6,M15,-1,4532.5,4532.5,4552.75,4492.0,4552.8,sl,-20.3,-20.45,13.5,20.25,1.5541,1.0
2026-03-25 11:22:18.904160147,2026-03-25 12:27:55.862453265,GCJ6,M15,1,4568.7,4569.6,4550.825,4605.95,4550.6,sl,-19.0,-19.15,12.25,18.375,0.8719,1.0
2026-03-25 12:31:43.220746929,2026-03-25 12:35:26.366326153,GCJ6,M15,-1,4525.7,4523.3,4541.225,4494.65,4541.6,sl,-18.3,-18.45,10.35,15.525,0.5287,1.0
2026-03-25 19:08:48.327755656,2026-03-25 19:11:55.528930321,GCJ6,M15,-1,4522.0,4522.0,4540.075,4485.85,4485.85,tp,36.15,36.0,12.05,18.075,1.6468,1.0
2026-03-25 19:08:48.630704882,2026-03-26 05:55:35.412577037,GCJ6,M15,-1,4519.5,4519.4,4551.675,4455.15,4455.15,tp,64.25,64.1,21.45,32.175,4.3968,1.0
2026-03-26 05:28:56.278806981,2026-03-26 05:56:26.539343732,GCJ6,M15,-1,4485.6,4485.3,4503.45,4449.9,4449.9,tp,35.4,35.25,11.9,17.85,3.7323,1.0
2026-03-26 05:30:06.122946556,2026-03-26 06:01:45.773884342,GCJ6,M15,-1,4484.3,4484.3,4513.85,4425.2,4425.2,tp,59.1,58.95,19.7,29.55,7.2517,1.0
2026-03-26 05:30:06.122946556,2026-03-26 05:56:21.087327902,GCJ6,H1,-1,4484.3,4484.3,4499.3,4454.3,4454.3,tp,30.0,29.85,30.0,15.0,0.5017,1.0
2026-03-26 08:43:56.998070279,2026-03-26 10:22:05.063451753,GCJ6,M15,-1,4412.1,4412.0,4437.225,4361.85,4437.5,sl,-25.5,-25.65,16.75,25.125,0.2325,1.0
2026-03-26 19:54:43.334726028,2026-03-26 20:12:02.863994948,GCJ6,M15,-1,4362.8,4359.6,4387.85,4312.7,4388.3,sl,-28.7,-28.85,16.7,25.05,1.162,-1.0
2026-03-30 05:49:31.628010014,2026-03-30 11:44:50.778004565,GCM6,M15,1,4548.0,4548.5,4530.85,4583.5,4583.5,tp,35.0,34.85,11.7,17.55,0.3255,1.0
2026-03-30 11:42:36.907978439,2026-03-30 13:49:05.574307452,GCM6,M15,1,4579.2,4580.1,4563.575,4611.95,4563.1,sl,-17.0,-17.15,10.75,16.125,2.7103,1.0
2026-03-30 17:57:10.581357977,2026-03-31 00:44:40.622168401,GCM6,M15,-1,4542.0,4542.0,4564.5,4497.0,4564.6,sl,-22.6,-22.75,15.0,22.5,1.4529,1.0
2026-03-31 01:18:53.327565867,2026-03-31 01:40:08.954682829,GCM6,M15,1,4587.1,4587.8,4568.975,4624.55,4624.55,tp,36.75,36.6,12.35,18.525,7.3148,1.0
2026-03-31 01:24:56.158971510,2026-03-31 01:43:54.377063196,GCM6,H1,1,4611.4,4611.9,4595.875,4643.65,4643.65,tp,31.75,31.6,31.85,15.925,5.4156,1.0
2026-03-31 01:24:56.158971510,2026-03-31 03:24:43.184766545,GCM6,M15,1,4611.4,4611.9,4588.85,4657.7,4588.4,sl,-23.5,-23.65,15.3,22.95,11.4156,1.0
2026-03-31 07:19:28.854202463,2026-03-31 07:59:14.828108035,GCM6,M15,-1,4575.7,4575.7,4595.8,4535.5,4595.9,sl,-20.2,-20.35,13.4,20.1,0.0747,1.0
2026-03-31 10:38:57.980807508,2026-03-31 11:11:17.309351459,GCM6,M15,-1,4571.8,4571.6,4585.45,4544.5,4585.5,sl,-13.9,-14.05,9.1,13.65,1.1494,1.0
2026-03-31 11:21:20.038957588,2026-03-31 13:53:56.619010260,GCM6,M15,1,4605.5,4606.0,4593.55,4630.9,4630.9,tp,24.9,24.75,8.3,12.45,0.6056,1.0
2026-03-31 11:25:54.965687241,2026-03-31 14:01:34.888044248,GCM6,M15,1,4610.2,4610.5,4592.125,4647.25,4647.25,tp,36.75,36.6,12.25,18.375,3.4319,1.0
2026-03-31 14:02:50.944436729,2026-03-31 19:00:15.308381315,GCM6,M15,1,4649.5,4650.5,4623.275,4704.05,4704.05,tp,53.55,53.4,17.95,26.925,10.2975,1.0
2026-03-31 14:02:50.944436729,2026-03-31 14:07:26.519480191,GCM6,H1,1,4649.5,4650.5,4636.75,4676.5,4636.7,sl,-13.8,-13.95,26.5,13.25,4.0475,1.0
2026-04-01 06:48:29.650728307,2026-04-01 14:54:33.300988539,GCM6,M15,1,4751.9,4752.6,4731.425,4794.65,4794.65,tp,42.05,41.9,14.05,21.075,3.5582,1.0
2026-04-01 11:30:24.269151529,2026-04-01 12:27:35.005034575,GCM6,M15,1,4774.2,4774.8,4752.15,4820.1,4752.1,sl,-22.7,-22.85,15.1,22.65,1.7567,1.0
2026-04-01 14:53:38.948465519,2026-04-02 01:04:21.207735900,GCM6,M15,1,4791.5,4791.7,4764.1,4846.9,4762.0,sl,-29.7,-29.85,18.4,27.6,1.1442,1.0
2026-04-01 23:15:12.259815324,2026-04-01 23:45:52.791721676,GCM6,M15,1,4821.0,4821.5,4806.275,4851.95,4806.0,sl,-15.5,-15.65,10.15,15.225,4.0034,1.0
2026-04-02 01:20:24.011451390,2026-04-02 01:32:16.615707399,GCM6,M15,-1,4743.3,4742.8,4770.45,4689.0,4689.0,tp,53.8,53.65,18.1,27.15,10.09,1.0
2026-04-02 01:32:16.615707399,2026-04-02 01:36:26.814271168,GCM6,M15,-1,4690.0,4687.1,4715.35,4639.3,4715.7,sl,-28.6,-28.75,16.9,25.35,25.2879,1.0
2026-04-02 05:33:51.937177924,2026-04-02 06:02:04.202897555,GCM6,M15,-1,4675.7,4675.7,4707.2,4612.7,4612.7,tp,63.0,62.85,21.0,31.5,1.8144,1.0
2026-04-02 13:58:32.190460441,2026-04-02 14:37:13.947411309,GCM6,M15,1,4677.0,4679.2,4655.75,4721.0,4721.0,tp,41.8,41.65,14.5,21.75,3.9756,1.0
2026-04-06 05:10:54.039808628,2026-04-06 05:58:10.743465696,GCM6,M15,1,4697.5,4698.2,4681.075,4732.15,4681.0,sl,-17.2,-17.35,11.35,17.025,0.6817,-1.0
2026-04-06 07:51:19.905562662,2026-04-06 13:21:55.039041390,GCM6,M15,1,4704.4,4705.0,4684.9,4745.2,4684.8,sl,-20.2,-20.35,13.4,20.1,0.3555,-1.0
2026-04-06 07:54:00.278661713,2026-04-06 12:20:49.695262118,GCM6,M15,1,4708.6,4710.0,4694.85,4740.3,4694.8,sl,-15.2,-15.35,10.1,15.15,9.6501,1.0
2026-04-06 09:00:23.470005267,2026-04-06 10:14:36.350478707,GCM6,H1,1,4726.4,4727.4,4713.65,4754.3,4713.5,sl,-13.9,-14.05,27.1,13.55,9.0065,-1.0
2026-04-07 01:00:02.644694542,2026-04-07 01:03:37.058913580,GCM6,M15,-1,4671.4,4671.2,4688.05,4638.1,4688.4,sl,-17.2,-17.35,11.1,16.65,5.7507,-1.0
2026-04-07 08:14:33.707666539,2026-04-07 11:10:42.551529311,GCM6,M15,1,4690.3,4690.6,4670.65,4730.5,4670.6,sl,-20.0,-20.15,13.3,19.95,1.4927,-1.0
2026-04-07 08:20:41.191190670,2026-04-07 11:10:51.597098201,GCM6,M15,1,4692.0,4692.7,4666.95,4743.9,4666.6,sl,-26.1,-26.25,17.1,25.65,5.0948,-1.0
2026-04-07 08:20:44.205297387,2026-04-07 08:23:15.939950476,GCM6,M15,1,4694.9,4695.6,4686.375,4714.05,4714.05,tp,18.45,18.3,6.15,9.225,8.0956,-1.0
2026-04-07 14:03:08.204745049,2026-04-07 14:33:51.213672596,GCM6,M15,-1,4653.9,4653.9,4678.05,4605.6,4678.4,sl,-24.5,-24.65,16.1,24.15,0.8023,-1.0
2026-04-07 14:04:48.158281341,2026-04-07 14:24:16.439289262,GCM6,M15,-1,4648.4,4648.2,4666.475,4612.25,4666.5,sl,-18.3,-18.45,12.05,18.075,6.33,-1.0
2026-04-07 19:20:14.275430220,2026-04-07 22:06:12.567498753,GCM6,M15,1,4721.2,4721.7,4693.275,4778.55,4778.55,tp,56.85,56.7,18.95,28.425,7.8373,-1.0
2026-04-07 19:20:15.720106679,2026-04-07 22:00:39.023796081,GCM6,M15,1,4724.0,4724.7,4703.2,4767.1,4767.1,tp,42.4,42.25,14.2,21.3,26.5877,-1.0
2026-04-08 08:42:49.290551870,2026-04-08 14:31:14.406031776,GCM6,M15,-1,4819.8,4819.8,4836.3,4786.8,4786.8,tp,33.0,32.85,11.0,16.5,2.2137,1.0
2026-04-08 09:43:17.167873626,2026-04-08 14:32:59.408755486,GCM6,M15,-1,4817.2,4817.2,4835.5,4780.6,4780.6,tp,36.6,36.45,12.2,18.3,5.9714,1.0
2026-04-08 17:55:58.828935974,2026-04-08 19:05:05.010832670,GCM6,M15,-1,4757.6,4757.5,4775.15,4722.5,4722.5,tp,35.0,34.85,11.7,17.55,0.933,1.0
2026-04-09 08:44:33.422158124,2026-04-09 12:01:17.333776192,GCM6,M15,1,4756.6,4757.1,4744.0,4782.7,4782.7,tp,25.6,25.45,8.6,12.9,3.7426,1.0
2026-04-09 08:48:56.165235451,2026-04-09 13:38:50.674408953,GCM6,M15,1,4757.7,4758.7,4741.125,4792.65,4792.65,tp,33.95,33.8,11.45,17.175,8.5656,1.0
2026-04-10 08:47:30.374720558,2026-04-10 09:18:43.039619753,GCM6,M15,-1,4760.4,4758.0,4770.075,4741.05,4770.2,sl,-12.2,-12.35,6.45,9.675,4.0418,1.0
2026-04-10 12:18:56.217746982,2026-04-10 12:23:15.352956676,GCM6,M15,1,4794.6,4795.0,4786.275,4812.15,4786.0,sl,-9.0,-9.15,5.75,8.625,5.8156,1.0
2026-04-10 14:15:42.433566236,2026-04-10 14:42:59.157239297,GCM6,M15,1,4810.0,4810.6,4800.825,4829.85,4799.0,sl,-11.6,-11.75,6.45,9.675,14.0118,1.0
2026-04-10 20:25:31.531050527,2026-04-12 22:00:00.572157655,GCM6,M15,-1,4768.4,4768.4,4781.45,4742.3,4742.3,tp,26.1,25.95,8.7,13.05,2.1754,1.0
2026-04-13 05:57:07.019171041,2026-04-13 09:35:07.515558343,GCM6,M15,1,4749.5,4750.0,4736.275,4777.45,4736.2,sl,-13.8,-13.95,9.15,13.725,1.9519,-1.0
2026-04-13 05:57:07.026151605,2026-04-13 09:35:07.514472027,GCM6,M15,1,4749.5,4750.2,4736.475,4777.65,4736.4,sl,-13.8,-13.95,9.15,13.725,1.202,-1.0
2026-04-13 11:41:12.018973454,2026-04-13 12:12:22.888865367,GCM6,M15,-1,4729.2,4729.1,4741.65,4704.3,4741.7,sl,-12.6,-12.75,8.3,12.45,5.4367,-1.0
2026-04-13 13:49:53.196368750,2026-04-13 13:53:08.942848678,GCM6,M15,1,4762.5,4763.0,4748.3,4792.4,4748.1,sl,-14.9,-15.05,9.8,14.7,3.8314,-1.0
2026-04-13 15:05:55.419668182,2026-04-13 16:13:32.154511661,GCM6,M15,-1,4725.2,4724.8,4743.2,4689.2,4743.3,sl,-18.5,-18.65,12.0,18.0,1.0987,-1.0
2026-04-13 16:47:20.143885711,2026-04-14 07:05:56.174883067,GCM6,M15,1,4768.0,4768.6,4745.4,4814.7,4814.7,tp,46.1,45.95,15.4,23.1,0.7889,-1.0
2026-04-14 06:53:32.976795607,2026-04-14 10:38:41.868631275,GCM6,M15,1,4802.8,4803.5,4789.75,4830.7,4787.6,sl,-15.9,-16.05,9.1,13.65,3.6425,1.0
2026-04-14 07:08:53.745324656,2026-04-14 07:19:12.625503509,GCM6,H1,1,4820.0,4820.9,4809.275,4842.95,4809.2,sl,-11.7,-11.85,22.45,11.225,31.1483,-1.0
2026-04-14 10:39:01.983420583,2026-04-14 10:53:04.613253180,GCM6,M15,-1,4780.0,4778.2,4794.775,4750.45,4794.8,sl,-16.6,-16.75,9.85,14.775,2.9006,1.0
2026-04-14 13:37:42.122613142,2026-04-14 17:05:47.586046659,GCM6,M15,1,4820.4,4821.0,4807.125,4847.85,4847.85,tp,26.85,26.7,9.05,13.575,4.3784,1.0
2026-04-15 01:11:57.758667899,2026-04-15 02:21:48.787653827,GCM6,M15,1,4874.6,4877.3,4862.9,4899.8,4862.6,sl,-14.7,-14.85,8.2,12.3,0.9494,1.0
2026-04-15 05:37:03.128303473,2026-04-15 09:11:05.397128883,GCM6,M15,-1,4841.0,4841.0,4849.475,4824.05,4824.05,tp,16.95,16.8,5.65,8.475,0.3675,1.0
2026-04-15 20:48:00.741812570,2026-04-15 22:21:01.175388561,GCM6,M15,-1,4812.2,4812.1,4821.275,4794.05,4821.3,sl,-9.2,-9.35,6.05,9.075,0.5502,1.0
2026-04-16 00:40:43.946717392,2026-04-16 01:18:55.698799251,GCM6,H1,1,4854.6,4858.7,4847.25,4870.5,4847.2,sl,-11.5,-11.65,15.5,7.75,0.6789,1.0
2026-04-16 00:40:43.946717392,2026-04-16 01:37:21.192559027,GCM6,M15,1,4854.6,4858.7,4839.25,4886.5,4839.0,sl,-19.7,-19.85,10.5,15.75,8.1789,1.0
2026-04-16 00:40:43.946717392,2026-04-16 01:35:24.281885121,GCM6,M15,1,4854.3,4858.7,4841.15,4881.2,4841.1,sl,-17.6,-17.75,8.9,13.35,17.1789,1.0
2026-04-16 05:06:08.286260391,2026-04-16 05:43:56.774084102,GCM6,M15,1,4859.7,4860.3,4848.1,4884.1,4848.0,sl,-12.3,-12.45,8.0,12.0,2.3523,1.0
2026-04-16 08:05:02.311376382,2026-04-16 11:56:38.359467086,GCM6,M15,-1,4832.9,4832.6,4844.15,4810.4,4844.2,sl,-11.6,-11.75,7.5,11.25,4.334,1.0
2026-04-16 13:52:18.377361252,2026-04-16 13:55:23.743168283,GCM6,M15,-1,4825.6,4825.4,4835.05,4806.7,4806.7,tp,18.7,18.55,6.3,9.45,1.3718,1.0
2026-04-17 00:44:59.918400444,2026-04-17 01:01:21.351477060,GCM6,M15,1,4819.7,4820.0,4812.625,4834.45,4812.6,sl,-7.4,-7.55,4.85,7.275,1.75,-1.0
2026-04-17 01:09:34.367430926,2026-04-17 01:12:19.987603038,GCM6,M15,-1,4806.0,4805.8,4813.35,4791.3,4791.3,tp,14.5,14.35,4.9,7.35,1.1595,-1.0
2026-04-17 01:10:28.071186166,2026-04-17 01:55:42.079668257,GCM6,M15,-1,4802.0,4802.0,4811.45,4783.1,4811.5,sl,-9.5,-9.65,6.3,9.45,5.4245,1.0
2026-04-17 04:42:47.974557911,2026-04-17 06:11:31.499051460,GCM6,M15,1,4822.2,4822.6,4809.475,4848.85,4809.3,sl,-13.3,-13.45,8.75,13.125,1.7133,-1.0
2026-04-17 11:45:24.480465625,2026-04-17 12:28:10.341455190,GCM6,M15,1,4822.7,4823.0,4814.15,4840.7,4840.7,tp,17.7,17.55,5.9,8.85,0.5068,-1.0
2026-04-17 12:40:02.317907017,2026-04-17 13:10:55.091020412,GCM6,M15,1,4846.2,4846.5,4820.775,4897.95,4897.95,tp,51.45,51.3,17.15,25.725,20.9173,1.0
2026-04-17 13:10:53.602213034,2026-04-17 13:20:41.651935645,GCM6,H4,1,4895.4,4896.4,4879.825,4927.75,4879.5,sl,-16.9,-17.05,31.95,15.975,25.1816,1.0
2026-04-17 19:55:04.174672157,2026-04-17 20:49:46.749529315,GCM6,M15,-1,4875.0,4875.0,4885.425,4854.15,4854.15,tp,20.85,20.7,6.95,10.425,0.1678,1.0
2026-04-20 11:53:12.663185542,2026-04-20 13:29:26.626988819,GCM6,M15,1,4825.4,4825.7,4816.775,4843.55,4843.55,tp,17.85,17.7,5.95,8.925,2.3869,-1.0
2026-04-20 12:18:31.264808998,2026-04-20 12:35:13.674477243,GCM6,M15,1,4834.5,4834.6,4823.2,4857.4,4823.1,sl,-11.5,-11.65,7.6,11.4,8.3087,-1.0
2026-04-21 03:42:00.050698106,2026-04-21 12:30:33.371250430,GCM6,M15,-1,4811.9,4811.8,4826.375,4782.95,4782.95,tp,28.85,28.7,9.65,14.475,10.7,-1.0
2026-04-21 05:52:43.069627558,2026-04-21 11:41:47.797093386,GCM6,M15,-1,4803.1,4803.1,4813.375,4782.55,4813.4,sl,-10.3,-10.45,6.85,10.275,18.1286,-1.0
2026-04-21 11:40:47.024054889,2026-04-21 12:19:36.850015712,GCM6,M15,1,4812.2,4812.5,4803.65,4830.2,4803.6,sl,-8.9,-9.05,5.9,8.85,0.9297,-1.0
2026-04-21 12:30:33.371250430,2026-04-21 12:33:15.279962063,GCM6,M15,-1,4790.8,4781.5,4803.55,4765.3,4803.8,sl,-22.3,-22.45,8.5,12.75,3.2593,-1.0
2026-04-21 14:46:40.195316918,2026-04-21 15:10:19.153494046,GCM6,H1,-1,4752.0,4751.3,4760.725,4734.55,4761.0,sl,-9.7,-9.85,17.45,8.725,30.7778,-1.0
2026-04-21 14:46:40.195316918,2026-04-21 15:13:48.074176451,GCM6,H4,-1,4752.0,4751.3,4768.4,4719.2,4768.4,sl,-17.1,-17.25,32.8,16.4,6.7778,-1.0
2026-04-22 10:02:50.684423929,2026-04-22 10:59:53.543104593,GCM6,M15,-1,4769.9,4769.7,4779.275,4751.15,4779.3,sl,-9.6,-9.75,6.25,9.375,2.7974,-1.0
2026-04-22 12:41:48.829089895,2026-04-22 13:44:11.591253044,GCM6,M15,-1,4764.3,4764.3,4773.075,4746.75,4773.2,sl,-8.9,-9.05,5.85,8.775,0.4469,-1.0
2026-04-22 23:01:16.396101455,2026-04-23 00:12:50.098341969,GCM6,M15,-1,4742.1,4742.1,4749.45,4727.4,4727.4,tp,14.7,14.55,4.9,7.35,4.5212,-1.0
2026-04-23 00:52:06.696181494,2026-04-23 01:00:07.599801974,GCM6,M15,1,4770.2,4770.7,4761.625,4788.85,4761.5,sl,-9.2,-9.35,6.05,9.075,3.8685,-1.0
2026-04-23 05:30:25.014604979,2026-04-23 05:34:05.671216443,GCM6,M15,-1,4713.9,4713.3,4722.6,4696.5,4722.7,sl,-9.4,-9.55,5.8,8.7,0.0069,-1.0
2026-04-23 05:30:46.590325266,2026-04-23 05:51:48.133211137,GCM6,M15,-1,4710.4,4710.4,4730.425,4670.35,4730.5,sl,-20.1,-20.25,13.35,20.025,3.0129,-1.0
2026-04-23 10:12:04.153848451,2026-04-23 11:37:17.646234870,GCM6,M15,-1,4705.7,4705.7,4720.175,4676.75,4720.2,sl,-14.5,-14.65,9.65,14.475,2.4512,-1.0
2026-04-23 12:00:45.491985238,2026-04-23 17:09:18.119243961,GCM6,M15,1,4742.1,4742.5,4731.3,4764.6,4731.0,sl,-11.5,-11.65,7.4,11.1,1.7626,-1.0
2026-04-24 02:24:41.294390118,2026-04-24 04:25:13.955251222,GCM6,M15,-1,4702.0,4702.0,4714.6,4676.8,4676.8,tp,25.2,25.05,8.4,12.6,0.9115,-1.0
2026-04-24 04:22:07.782191798,2026-04-24 05:34:27.909825060,GCM6,M15,-1,4680.1,4678.8,4699.0,4642.3,4699.4,sl,-20.6,-20.75,12.6,18.9,8.3688,-1.0
2026-04-24 04:22:07.782191798,2026-04-24 04:47:10.855475974,GCM6,H1,-1,4680.1,4678.8,4688.075,4664.15,4688.3,sl,-9.5,-9.65,15.95,7.975,1.3688,-1.0
2026-04-24 11:07:26.551357849,2026-04-24 11:28:23.205900559,GCM6,M15,1,4712.7,4713.5,4703.425,4732.45,4732.45,tp,18.95,18.8,6.45,9.675,0.624,-1.0
2026-04-24 11:24:30.515614126,2026-04-24 12:49:18.905579788,GCM6,M15,1,4726.7,4727.2,4709.7,4761.9,4709.7,sl,-17.5,-17.65,11.6,17.4,7.9085,-1.0
2026-04-24 13:48:40.996496507,2026-04-26 22:00:00.741776812,GCM6,M15,1,4733.9,4734.3,4718.4,4766.1,4711.4,sl,-22.9,-23.05,10.6,15.9,0.0614,-1.0
2026-04-27 08:26:50.981052342,2026-04-27 13:35:25.121347194,GCM6,M15,-1,4724.0,4724.0,4732.4,4707.2,4707.2,tp,16.8,16.65,5.6,8.4,0.4475,-1.0
2026-04-27 15:02:29.326851585,2026-04-27 15:29:35.646712667,GCM6,H1,-1,4686.6,4686.3,4694.7,4670.4,4694.8,sl,-8.5,-8.65,16.2,8.1,6.0415,-1.0
2026-04-27 15:02:29.326851585,2026-04-27 17:33:45.947641878,GCM6,M15,-1,4686.6,4686.3,4699.2,4661.4,4699.3,sl,-13.0,-13.15,8.4,12.6,12.7915,-1.0
2026-04-28 01:56:18.679481331,2026-04-28 02:02:10.227922217,GCM6,M15,-1,4691.7,4691.7,4697.4,4680.3,4680.3,tp,11.4,11.25,3.8,5.7,3.1885,-1.0
2026-04-28 02:00:06.056432532,2026-04-28 02:03:49.402456427,GCM6,H1,-1,4681.2,4681.1,4685.575,4672.45,4685.6,sl,-4.5,-4.65,8.75,4.375,1.0017,-1.0
2026-04-28 02:00:06.056432532,2026-04-28 02:12:08.336422868,GCM6,M15,-1,4681.2,4681.1,4691.475,4660.65,4691.6,sl,-10.5,-10.65,6.85,10.275,8.0017,-1.0
2026-04-28 04:23:13.594217564,2026-04-28 05:06:19.561853534,GCM6,M15,-1,4679.9,4679.9,4688.0,4663.7,4663.7,tp,16.2,16.05,5.4,8.1,0.1371,-1.0
2026-04-28 05:06:15.910993543,2026-04-28 07:55:51.577618862,GCM6,H4,-1,4672.2,4672.0,4690.9,4634.8,4634.8,tp,37.2,37.05,37.4,18.7,17.1044,-1.0
2026-04-29 00:01:07.226012227,2026-04-29 01:00:59.693512219,GCM6,M15,1,4615.9,4617.2,4607.425,4633.75,4607.3,sl,-9.9,-10.05,5.85,8.775,4.2687,-1.0
2026-04-29 07:24:39.412187692,2026-04-29 12:54:56.055482144,GCM6,M15,-1,4589.1,4589.1,4604.55,4558.2,4558.2,tp,30.9,30.75,10.3,15.45,4.1609,-1.0
2026-04-29 09:50:11.701822662,2026-04-29 10:16:53.735560797,GCM6,M15,-1,4570.0,4569.5,4586.125,4537.75,4586.3,sl,-16.8,-16.95,10.75,16.125,17.0866,-1.0
2026-04-29 09:50:22.861680103,2026-04-30 06:55:10.935863175,GCM6,M15,-1,4567.6,4567.6,4597.375,4508.05,4597.5,sl,-29.9,-30.05,19.85,29.775,19.5897,-1.0
2026-04-29 09:50:22.861680103,2026-04-29 10:05:17.927049007,GCM6,H1,-1,4567.6,4567.6,4576.875,4549.05,4576.9,sl,-9.3,-9.45,18.55,9.275,12.8397,-1.0
2026-04-29 12:34:21.938853900,2026-04-29 13:39:26.649915939,GCM6,M15,-1,4564.5,4564.1,4576.8,4539.9,4539.9,tp,24.2,24.05,8.2,12.3,0.5728,-1.0
2026-04-29 23:45:29.940488344,2026-04-30 00:46:14.436425708,GCM6,M15,1,4567.3,4568.0,4560.125,4582.85,4582.85,tp,14.85,14.7,5.05,7.575,0.5083,-1.0
2026-04-30 00:00:21.765816783,2026-04-30 04:00:59.506085903,GCM6,M15,1,4578.3,4579.0,4566.125,4604.15,4566.1,sl,-12.9,-13.05,8.45,12.675,5.756,-1.0
2026-04-30 06:52:57.303206697,2026-04-30 07:57:03.701573302,GCM6,M15,1,4594.1,4594.6,4583.725,4616.35,4616.35,tp,21.75,21.6,7.25,10.875,2.8826,-1.0
2026-04-30 08:04:05.918337169,2026-04-30 10:21:59.105067991,GCM6,M15,1,4621.3,4621.8,4610.7,4644.0,4644.0,tp,22.2,22.05,7.4,11.1,24.8183,-1.0
2026-04-30 08:04:07.096675667,2026-04-30 09:30:41.942010671,GCM6,H1,1,4624.3,4624.8,4616.1,4641.9,4641.9,tp,17.1,16.95,17.2,8.6,23.0686,-1.0
2026-04-30 08:04:07.096675667,2026-04-30 10:30:00.091680582,GCM6,M15,1,4624.3,4624.8,4608.95,4656.2,4656.2,tp,31.4,31.25,10.5,15.75,29.8186,-1.0
2026-04-30 16:16:02.388978772,2026-04-30 18:02:03.279986032,GCM6,M15,-1,4621.3,4621.3,4636.075,4591.75,4636.4,sl,-15.1,-15.25,9.85,14.775,0.0173,1.0
2026-05-01 01:11:45.612452390,2026-05-01 02:03:26.364590691,GCM6,M15,-1,4627.7,4627.6,4635.35,4612.4,4635.4,sl,-7.8,-7.95,5.1,7.65,2.196,1.0
2026-05-01 04:32:48.488847487,2026-05-01 06:29:42.094163617,GCM6,M15,-1,4625.9,4625.8,4636.4,4604.9,4604.9,tp,20.9,20.75,7.0,10.5,1.0468,1.0
2026-05-01 05:55:40.283787167,2026-05-01 07:46:18.402283596,GCM6,M15,-1,4618.0,4618.0,4629.4,4595.2,4595.2,tp,22.8,22.65,7.6,11.4,11.4279,1.0
2026-05-01 14:00:40.398012438,2026-05-01 14:12:51.545464204,GCM6,M15,1,4648.1,4648.9,4637.675,4669.85,4669.85,tp,20.95,20.8,7.15,10.725,9.5112,1.0
2026-05-01 14:02:06.284904803,2026-05-01 14:03:01.709196511,GCM6,M15,1,4652.0,4652.8,4646.975,4663.85,4646.9,sl,-5.9,-6.05,3.75,5.625,13.7851,1.0
2026-05-01 14:12:18.880805847,2026-05-01 14:41:54.638751513,GCM6,M15,1,4658.8,4659.1,4644.625,4688.05,4644.5,sl,-14.6,-14.75,9.65,14.475,25.4552,1.0
2026-05-01 14:12:18.880805847,2026-05-01 14:36:01.167943536,GCM6,H1,1,4658.8,4659.1,4650.225,4676.55,4650.2,sl,-8.9,-9.05,17.55,8.775,19.2052,1.0
2026-05-01 14:12:18.880805847,2026-05-01 14:50:10.250583780,GCM6,M15,1,4658.6,4659.1,4639.825,4697.65,4639.6,sl,-19.5,-19.65,12.85,19.275,22.7052,1.0
2026-05-04 00:01:38.511062719,2026-05-04 06:38:54.557132911,GCM6,M15,-1,4619.0,4618.7,4630.925,4595.15,4595.15,tp,23.55,23.4,7.95,11.925,0.7774,1.0
2026-05-04 06:05:15.795566808,2026-05-04 10:03:39.824721392,GCM6,M15,-1,4602.0,4601.6,4615.65,4574.7,4574.7,tp,26.9,26.75,9.1,13.65,1.3377,1.0
2026-05-04 15:21:37.789248392,2026-05-04 15:29:37.155421652,GCM6,M15,-1,4535.0,4534.3,4550.15,4504.7,4550.3,sl,-16.0,-16.15,10.1,15.15,2.8605,-1.0
2026-05-05 05:35:04.605842862,2026-05-05 06:18:04.667899774,GCM6,M15,1,4556.4,4556.8,4549.575,4570.95,4549.4,sl,-7.4,-7.55,4.75,7.125,0.5846,-1.0
2026-05-05 11:37:03.691384817,2026-05-05 13:09:03.467430492,GCM6,M15,1,4570.5,4570.8,4560.65,4590.8,4590.8,tp,20.0,19.85,6.7,10.05,0.3677,-1.0
2026-05-05 13:17:19.775311622,2026-05-05 16:31:20.147597668,GCM6,M15,1,4594.7,4594.9,4566.25,4652.2,4566.2,sl,-28.7,-28.85,19.1,28.65,20.5388,-1.0
2026-05-05 19:56:22.125223129,2026-05-05 22:55:19.076777259,GCM6,M15,-1,4563.8,4563.8,4572.5,4546.4,4572.6,sl,-8.8,-8.95,5.8,8.7,0.6895,-1.0
