ts_open,ts_close,dir,qty,entry,exit,sl,tp,reason,pnl_pts,pnl_usd,tag
1705312383655579583,1705339790775064839,-1,1,2057.0,2060.2,2060.15,2050.7,sl,-3.35,-335.0,L-Rev|M15|low@2057.00
1705373492198279005,1705394102182308067,-1,1,2053.2,2049.15,2055.2249999999995,2049.15,tp,3.9,390.0,L-Rev|M15|low@2053.20
1705393827819752926,1705395988293282299,-1,1,2050.8,2044.9500000000007,2053.725,2044.9500000000007,tp,5.7,570.0,L-Rev|M15|low@2050.80
1705394037372290774,1705396260639429029,-1,1,2049.5,2044.5500000000004,2051.975,2044.5500000000004,tp,4.8,480.0,L-Rev|M15|low@2049.50
1705405598663461852,1705410891280028062,-1,1,2042.4,2036.2500000000002,2045.475,2036.2500000000002,tp,6.0,600.0,L-Rev|M15|low@2042.40
1705455771045127790,1705458856632755759,1,1,2033.9,2032.1,2032.1000000000001,2037.5,sl,-1.95,-195.0,L-Rev|M15|high@2033.70
1705462930561441631,1705468821151778715,-1,1,2027.6,2022.4999999999998,2030.15,2022.4999999999998,tp,4.95,495.0,L-Rev|M15|low@2027.60
1705496307455582139,1705497680231880471,1,1,2031.8,2027.9,2027.9499999999998,2039.2000000000003,sl,-4.05,-405.0,L-Rev|M15|high@2031.60
1705500689906104874,1705501265096596371,-1,1,2020.5,2023.7,2023.65,2014.1999999999998,sl,-3.35,-335.0,L-Rev|M15|low@2020.50
1705558947778505635,1705568400164404191,1,1,2013.9,2011.4,2011.425,2018.85,sl,-2.65,-265.0,L-Rev|M15|high@2013.80
1705579502007972765,1705584600114647252,1,1,2016.0,2012.5,2013.0000000000002,2021.9999999999995,sl,-3.65,-365.0,L-Rev|M15|high@2015.90
1705637468219562052,1705646941960362578,-1,1,2023.2,2025.6,2025.6,2018.4000000000003,sl,-2.55,-255.0,L-Rev|M15|low@2023.20
1705595327321048164,1705649916337010792,1,1,2019.7,2029.9,2014.5999999999997,2029.9,tp,10.05,1005.0,L-Rev|M15|high@2019.60
1705648693470487975,1705654476609289161,1,1,2027.4,2032.0500000000002,2025.075,2032.0500000000002,tp,4.5,450.0,L-Rev|M15|high@2027.30
1705648821027353908,1705655188657952041,1,1,2027.6,2032.8999999999999,2024.8000000000002,2032.8999999999999,tp,5.15,515.0,L-Rev|M15|high@2027.40
1705924691991643522,1705930468490231979,1,1,2028.1,2024.4,2024.4750000000004,2035.05,sl,-3.85,-385.0,L-Rev|M15|high@2027.90
1705974912563724897,1705975051577996053,-1,1,2020.7,2022.5,2022.425,2017.25,sl,-1.95,-195.0,L-Rev|M15|low@2020.70
1705992953128902770,1705993542920102894,1,1,2034.4,2037.9999999999998,2032.2999999999997,2037.9999999999998,tp,3.45,345.0,L-Rev|H1|high@2034.10
1705992953128902770,1705993542922202127,1,1,2034.4,2038.1,2032.25,2038.1,tp,3.55,355.0,L-Rev|M15|high@2034.10
1706020397001651011,1706020700802858414,-1,1,2023.5,2026.4,2026.3500000000001,2017.7999999999997,sl,-3.05,-305.0,L-Rev|M15|low@2023.50
1706037522823682573,1706062530044170683,1,1,2029.2,2025.9,2025.975,2035.6499999999996,sl,-3.45,-345.0,L-Rev|M15|high@2029.10
1706082251406384563,1706082557524293569,1,1,2032.4,2030.7,2030.7500000000005,2034.7999999999997,sl,-1.85,-185.0,L-Rev|M15|high@2032.00
1706101552618112449,1706103453687621180,1,1,2035.9,2032.7,2032.75,2042.2000000000003,sl,-3.35,-335.0,L-Rev|M15|high@2035.80
1706082286280478451,1706107171113826013,1,1,2032.7,2027.3,2027.3999999999999,2042.7000000000003,sl,-5.55,-555.0,L-Rev|M15|high@2032.40
1706108585089308742,1706110469060889904,-1,1,2023.6,2019.6499999999999,2025.5749999999998,2019.6499999999999,tp,3.8,380.0,L-Rev|H1|low@2023.60
1706108585089308742,1706110469340962700,-1,1,2023.6,2018.65,2026.0749999999998,2018.65,tp,4.8,480.0,L-Rev|M15|low@2023.60
1706124273974227283,1706137200066560335,-1,1,2012.6,2005.25,2016.2749999999999,2005.25,tp,7.2,720.0,L-Rev|M15|low@2012.60
1706163450111203171,1706164456043947135,-1,1,2014.3,2016.2,2016.175,2010.55,sl,-2.05,-205.0,L-Rev|M15|low@2014.30
1706167862540069526,1706168844108344418,1,1,2017.8,2015.7,2015.7749999999999,2021.85,sl,-2.25,-225.0,L-Rev|M15|high@2017.70
1706176900960393098,1706185435760724295,1,1,2018.2,2015.4,2015.4249999999997,2023.75,sl,-2.95,-295.0,L-Rev|M15|high@2018.10
1706189409514688360,1706189410794545562,-1,1,2012.4,2006.55,2015.3250000000003,2006.55,tp,5.7,570.0,L-Rev|M15|low@2012.40
1706189410794545562,1706189410795270882,-1,1,2004.0,2007.95,2013.575,2007.95,tp,-4.1,-410.0,L-Rev|M15|low@2011.70
1706189410794545562,1706189410795270882,-1,1,2004.0,2009.25,2012.925,2009.25,tp,-5.4,-540.0,L-Rev|H1|low@2011.70
1706189880921722699,1706190560166321652,1,1,2020.9,2017.6,2017.675,2027.35,sl,-3.45,-345.0,L-Rev|M15|high@2020.80
1706189602060654315,1706190583537897223,1,1,2020.6,2017.0,2017.0749999999998,2024.9499999999998,sl,-3.75,-375.0,L-Rev|M15|high@2019.60
1706259943729659974,1706262491578981769,-1,1,2019.0,2021.6,2021.5749999999998,2014.15,sl,-2.75,-275.0,L-Rev|M15|low@2019.10
1706266904078895392,1706267326267100779,1,1,2024.4,2023.2,2023.275,2026.3500000000001,sl,-1.35,-135.0,L-Rev|H1|high@2024.20
1706266904077866757,1706269992268903351,1,1,2024.3,2022.4,2022.425,2028.05,sl,-2.05,-205.0,L-Rev|M15|high@2024.20
1706293162282986245,1706300785685432306,-1,1,2015.6,2018.3,2018.2999999999997,2010.2,sl,-2.85,-285.0,L-Rev|M15|low@2015.60
1706281288452814283,1706482800157492030,-1,1,2017.9,2013.7000000000003,2020.0,2013.7000000000003,tp,4.05,405.0,L-Rev|M15|low@2017.90
1706511967333902743,1706524997670306915,1,1,2029.2,2025.2,2025.275,2036.7500000000005,sl,-4.15,-415.0,L-Rev|M15|high@2029.00
1706539214226810130,1706541927864147974,-1,1,2024.7,2020.4999999999998,2026.8000000000002,2020.4999999999998,tp,4.05,405.0,L-Rev|M15|low@2024.70
1706559328303628223,1706570553468671091,1,1,2030.5,2025.0,2027.9499999999998,2035.6000000000001,sl,-5.65,-565.0,L-Rev|M15|high@2030.40
1706595289369130040,1706600046079796369,1,1,2033.2,2035.15,2031.775,2035.15,tp,1.8,180.0,L-Rev|M15|high@2032.80
1706623773994619327,1706624317406911168,1,1,2040.3,2043.7500000000002,2038.5749999999998,2043.7500000000002,tp,3.3,330.0,L-Rev|M15|high@2040.00
1706689384319882141,1706697773886330098,1,1,2056.8,2053.9,2054.9249999999997,2060.5499999999997,sl,-3.05,-305.0,L-Rev|M15|high@2056.70
1706706912274481401,1706707043125322387,1,1,2060.0,2056.3,2056.3,2063.4999999999995,sl,-3.85,-385.0,L-Rev|M15|high@2058.60
1706712154914215614,1706712365457427166,1,1,2069.0,2070.85,2066.725,2070.85,tp,1.7,170.0,L-Rev|H1|high@2068.00
1706731456129855402,1706731492556139819,-1,1,2050.9,2052.3,2052.25,2048.2,sl,-1.55,-155.0,L-Rev|M15|low@2050.90
1706731391312052800,1706731639052532409,-1,1,2053.8,2049.8500000000004,2055.925,2049.8500000000004,tp,3.8,380.0,L-Rev|M15|low@2053.90
1706731385091127553,1706753176989799885,-1,1,2054.0,2060.4,2060.375,2041.25,sl,-6.55,-655.0,L-Rev|M15|low@2054.00
1706785783364390898,1706785950547283766,-1,1,2047.1,2048.5,2048.475,2044.35,sl,-1.55,-155.0,L-Rev|H1|low@2047.10
1706798570508313393,1706798959370497658,1,1,2067.2,2065.3,2065.3750000000005,2070.55,sl,-2.05,-205.0,L-Rev|M15|high@2067.00
1706803833324481224,1706805822759489296,1,1,2075.3,2080.9999999999995,2071.7,2080.9999999999995,tp,5.55,555.0,L-Rev|H1|high@2074.60
1706803833324481224,1706809563996646729,1,1,2075.3,2069.3,2069.3750000000005,2085.3500000000004,sl,-6.15,-615.0,L-Rev|M15|high@2074.60
1706854122441986339,1706854988027060277,1,1,2073.9,2071.7,2071.725,2078.25,sl,-2.35,-235.0,L-Rev|M15|high@2073.80
1706880569105143715,1706880601065181174,-1,1,2069.0,2066.1500000000005,2070.4249999999997,2066.1500000000005,tp,2.7,270.0,L-Rev|M15|low@2069.00
1706882253539852195,1706885153009831046,-1,1,2046.1,2050.9,2050.8250000000003,2037.55,sl,-4.95,-495.0,L-Rev|M15|low@2046.40
1706882253539852195,1706885202818983347,-1,1,2046.1,2052.2,2052.125,2034.9500000000003,sl,-6.25,-625.0,L-Rev|H1|low@2046.40
1707091313770591290,1707091534519197329,-1,1,2052.9,2055.7,2055.7,2047.6000000000001,sl,-2.95,-295.0,L-Rev|M15|low@2053.00
1707101564580876724,1707114985109160994,-1,1,2050.1,2044.6999999999994,2052.8,2044.6999999999994,tp,5.25,525.0,L-Rev|M15|low@2050.10
1707112447131988464,1707116020741318318,-1,1,2045.3,2047.4,2047.3999999999996,2041.1000000000004,sl,-2.25,-225.0,L-Rev|M15|low@2045.30
1707139277020708966,1707141080205936397,-1,1,2036.8,2032.1499999999996,2039.125,2032.1499999999996,tp,4.5,450.0,L-Rev|M15|low@2036.80
1707181372430463871,1707185483305419048,1,1,2044.6,2041.4,2041.4499999999998,2050.9,sl,-3.35,-335.0,L-Rev|M15|high@2044.50
1707189473007018228,1707194470511441910,-1,1,2039.9,2041.6,2041.5500000000002,2036.6,sl,-1.85,-185.0,L-Rev|M15|low@2039.90
1707209861651640201,1707210776033820605,-1,1,2039.4,2040.7,2040.6750000000002,2036.8499999999997,sl,-1.45,-145.0,L-Rev|M15|low@2039.40
1707290340307003628,1707293674150861715,1,1,2051.6,2050.1,2050.1749999999997,2054.45,sl,-1.65,-165.0,L-Rev|M15|high@2051.50
1707294438849793282,1707305710129233023,-1,1,2048.2,2051.7,2051.6749999999997,2041.5500000000009,sl,-3.65,-365.0,L-Rev|M15|low@2048.30
1707312996300170616,1707313703295384304,1,1,2052.4,2050.0,2050.15,2056.9,sl,-2.55,-255.0,L-Rev|M15|high@2052.30
1707340662630193814,1707346800067797753,-1,1,2050.0,2047.1499999999999,2051.425,2047.1499999999999,tp,2.7,270.0,L-Rev|M15|low@2050.00
1707380252557082643,1707385463142864736,-1,1,2046.2,2048.1,2048.0000000000005,2042.5999999999992,sl,-2.05,-205.0,L-Rev|M15|low@2046.20
1707386273313586000,1707390800611328216,1,1,2050.2,2047.8,2047.8749999999995,2054.8500000000004,sl,-2.55,-255.0,L-Rev|M15|high@2050.10
1707391928340032260,1707399066642444850,-1,1,2043.6,2037.8999999999996,2046.45,2037.8999999999996,tp,5.55,555.0,L-Rev|M15|low@2043.60
1707415321708422417,1707482010020664954,1,1,2049.2,2044.6,2044.625,2058.3499999999995,sl,-4.75,-475.0,L-Rev|M15|high@2049.10
1707466388151627092,1707483042152493891,-1,1,2046.8,2043.5000000000002,2048.45,2043.5000000000002,tp,3.15,315.0,L-Rev|M15|low@2046.80
1707481155133496078,1707483865431326540,-1,1,2045.2,2041.15,2047.2250000000001,2041.15,tp,3.9,390.0,L-Rev|M15|low@2045.20
1707485586197628851,1707485642438883584,1,1,2050.3,2049.0,2049.0000000000005,2052.6000000000004,sl,-1.45,-145.0,L-Rev|M15|high@2050.10
1707692400215270146,1707692410755559789,1,1,2038.2,2038.55,2032.925,2038.55,tp,0.2,20.0,L-Rev|H1|high@2051.90
1707744000009419903,1707744034216981931,1,1,2041.4,2040.1,2040.1750000000002,2043.5500000000002,sl,-1.45,-145.0,L-Rev|M15|high@2041.20
1707744000009419903,1707744082242067858,1,1,2041.4,2039.0,2039.075,2046.0500000000002,sl,-2.55,-255.0,L-Rev|M15|high@2041.30
1707745740204597462,1707747370953907571,-1,1,2033.7,2030.4,2035.3500000000001,2030.4,tp,3.15,315.0,L-Rev|M15|low@2033.70
1707805421927767698,1707810480356248627,1,1,2035.4,2038.5500000000002,2033.825,2038.5500000000002,tp,3.0,300.0,L-Rev|M15|high@2035.30
1707831168399337184,1707831191959858725,-1,1,2030.1,2031.4,2031.325,2027.95,sl,-1.45,-145.0,L-Rev|M15|low@2030.20
1707831168399337184,1707831191959858725,-1,1,2030.1,2031.4,2031.3500000000001,2027.9,sl,-1.45,-145.0,L-Rev|H1|low@2030.20
1707831720900824165,1707832046453513495,-1,1,2025.4,2020.9,2027.65,2020.9,tp,4.35,435.0,L-Rev|M15|low@2025.40
1707831720900824165,1707832046453513495,-1,1,2025.4,2023.0,2026.6000000000001,2023.0,tp,2.25,225.0,L-Rev|H1|low@2025.40
1707867709306267638,1707872097394567917,-1,1,2004.1,2005.6,2005.525,2001.2499999999998,sl,-1.65,-165.0,L-Rev|M15|low@2004.10
1707897982850302344,1707902950242037557,-1,1,2000.9,2002.8,2002.7000000000003,1997.3,sl,-2.05,-205.0,L-Rev|M15|low@2000.90
1707908378784197438,1707908531997010608,1,1,2006.2,2004.9,2004.925,2008.75,sl,-1.45,-145.0,L-Rev|M15|high@2006.10
1707922887145834454,1707923045142304585,-1,1,1998.2,2000.6,2000.525,1993.5500000000002,sl,-2.55,-255.0,L-Rev|M15|low@1998.20
1707928555837112023,1707928867755880744,1,1,2006.4,2003.7,2003.7749999999999,2011.6499999999999,sl,-2.85,-285.0,L-Rev|M15|high@2006.30
1707932644393445626,1707935051584791670,1,1,2007.1,2005.0,2005.025,2009.75,sl,-2.25,-225.0,L-Rev|M15|high@2006.50
1707968766323341759,1707973460850325032,-1,1,2002.3,2004.0,2003.95,1999.0,sl,-1.85,-185.0,L-Rev|M15|low@2002.30
1707982297203810262,1707982483224697501,1,1,2006.3,2004.8,2004.8,2009.3,sl,-1.65,-165.0,L-Rev|M15|high@2006.20
1707928544634406999,1708003807720938939,1,1,2006.1,2014.8000000000002,2001.7499999999998,2014.8000000000002,tp,8.55,855.0,L-Rev|M15|high@2006.00
1708064136244703417,1708067590669753084,-1,1,2015.1,2016.2,2016.1499999999996,2013.0000000000005,sl,-1.25,-125.0,L-Rev|M15|low@2015.10
1708069118540140320,1708071237564609302,1,1,2018.2,2016.2,2016.25,2022.0999999999997,sl,-2.15,-215.0,L-Rev|M15|high@2018.10
1708080117809436357,1708090201498235631,1,1,2018.3,2016.5,2016.5,2021.8999999999996,sl,-1.95,-195.0,L-Rev|M15|high@2018.20
1708090202587400035,1708090277061968190,-1,1,2012.5,2010.6000000000004,2015.55,2010.6000000000004,tp,1.75,175.0,L-Rev|M15|low@2013.90
1708090202587400035,1708090488099365306,-1,1,2012.5,2010.5000000000002,2016.35,2010.5000000000002,tp,1.85,185.0,L-Rev|M15|low@2014.40
1708090498163092501,1708091189820216388,-1,1,2009.9,2012.7,2012.675,2004.3500000000004,sl,-2.95,-295.0,L-Rev|M15|low@2009.90
1708327454975520877,1708327920280616416,1,1,2034.4,2032.8,2032.8250000000003,2037.55,sl,-1.75,-175.0,L-Rev|M15|high@2034.30
1708339226005133160,1708342164681265204,-1,1,2029.6,2031.1,2031.1,2026.6,sl,-1.65,-165.0,L-Rev|M15|low@2029.60
1708392962940027766,1708393332230862271,1,1,2030.2,2028.5,2028.5500000000002,2033.4999999999998,sl,-1.85,-185.0,L-Rev|M15|high@2030.10
1708419620951874338,1708424715017910048,1,1,2034.4,2037.05,2033.0750000000003,2037.05,tp,2.5,250.0,L-Rev|H1|high@2034.30
1708419620951874338,1708424910361080422,1,1,2034.4,2038.0,2032.6000000000001,2038.0,tp,3.45,345.0,L-Rev|M15|high@2034.30
1708473635600990223,1708478261735256221,-1,1,2034.9,2036.4,2036.4,2031.9,sl,-1.65,-165.0,L-Rev|M15|low@2034.90
1708487755073481856,1708492915048876976,1,1,2042.0,2040.4,2040.4250000000002,2044.85,sl,-1.75,-175.0,L-Rev|H1|high@2042.70
1708520638661253327,1708521855085617429,1,1,2041.5,2039.6,2039.6999999999998,2045.1,sl,-2.05,-205.0,L-Rev|M15|high@2041.30
1708525875321546312,1708526773972774764,-1,1,2038.3,2040.8,2040.7749999999999,2033.35,sl,-2.65,-265.0,L-Rev|M15|low@2038.30
1708531213774624123,1708531336929876801,-1,1,2033.8,2035.5,2035.4250000000002,2031.75,sl,-1.85,-185.0,L-Rev|H1|low@2034.20
